CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-17-0056-46,09-039,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO DE ESTUDIOS EN COMPUTACIÓN ""EL VALLE""",CALLE PRINCIPAL DE LA COMUNIDAD AGRARIA PENSAMIENTO CHUVÁ,36077580,JUAN JOSE VASQUEZ CALDERON,ERICK GEOVANY LÓPEZ LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-17-0058-46,09-026,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO PRE-UNIVERSITARIO ""VILLA DE COLOMBA""","0-35, ZONA 1",55754708,RUDY GARCIA GONZALEZ,ISRAEL MOISÉS GUZMÁN ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-17-0061-46,09-039,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO DE ESTUDIOS EN COMPUTACIÓN ""EL VALLE""",CALLE PRINCIPAL DIAGONAL 4-49 ZONA 2,36077580,JUAN JOSE VASQUEZ CALDERON,ZOILI MARIBEL MAZARIEGOS CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-17-0066-46,09-012,QUETZALTENANGO,COLOMBA COSTA CUCA,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX-COLOMBA,CANTÓN LAS DELICIAS,55703188,JUAN JOSE COLOP COLOP,NANCY EDITH GARCÍA BARRIOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-17-0071-46,09-039,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO DE ESTUDIOS EN COMPUTACIÓN ""EL VALLE""",CALLE PRINCIPAL DIAGONAL 4-49 ZONA 2,36077580,JUAN JOSE VASQUEZ CALDERON,SHENY CONCEPCIÓN VÁSQUEZ CALDERÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-17-0073-46,09-026,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO PRE-UNIVERSITARIO ""VILLA DE COLOMBA""",0-35-ZONA 1,48577672,RUDY GARCIA GONZALEZ,ISRAEL MOISÉS GUZMÁN ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-17-0076-46,09-039,QUETZALTENANGO,COLOMBA COSTA CUCA,"LICEO DE ESTUDIOS EN COMPUTACIÓN ""EL VALLE""",COMUNIDAD AGRARIA PENSAMIENTO,36077580,JUAN JOSE VASQUEZ CALDERON,JOSUÉ GERARDO ESTRADA BARRIOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-17-0522-46,09-026,QUETZALTENANGO,COLOMBA COSTA CUCA,"INSTITUTO PARTICULAR MIXTO DE CIENCIAS COMERCIALES ""COLOMBA""",CALLE PRINCIPAL DIAGONAL 4-49 ZONA 2,56948154,RUDY GARCIA GONZALEZ,ZOILA MARINA RANERO BATRES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),QUETZALTENANGO
09-17-3993-46,09-039,QUETZALTENANGO,COLOMBA COSTA CUCA,INSTITUTO PARTICULAR MIXTO PALMIRA,COMUNIDAD AGRARIA PENSAMIENTO Y PALMIRA CHUVA,33227813,JUAN JOSE VASQUEZ CALDERON,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-18-0006-46,09-010,QUETZALTENANGO,SAN FRANCISCO LA UNION,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SAN FRANCISCO LA UNIÓN,41384168,URSULO ROSARIO MAZARIEGOS CIFUENTES,ASDRUBAL WILFREDO PIOX ANZUETO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-19-0013-46,09-040,QUETZALTENANGO,EL PALMAR,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,EL PALMAR,57029775,WILIAM OTONIEL QUIXTAN CASTRO,-,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-19-0014-46,09-040,QUETZALTENANGO,EL PALMAR,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LOTIFICACIÓN SAN MARCOS,54915374,WILIAM OTONIEL QUIXTAN CASTRO,FRANK MARCO TULIO CASTILLO LÓPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-19-1112-46,,QUETZALTENANGO,EL PALMAR,INSTITUTO MIXTO DE DIVERIFICADO BACHILLERATO AGRICOLA Y COMPUTACION 'SANTIAGO APOSTOL',EL PALMAR,,,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-19-2611-46,09-040,QUETZALTENANGO,EL PALMAR,"COLEGIO PRIVADO URBANO MIXTO ""SANTIAGO APOSTOL""","EL PALMAR, QUETZALTENANGO",,WILIAM OTONIEL QUIXTAN CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-19-2612-46,,QUETZALTENANGO,EL PALMAR,ISNTITUTO MIXTO 'SANTIAGO APOSTOL',"EL PALMAR, QUETZALTENAGO",,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0001-46,09-028,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PRIVADO ""TECNICO EMPRESARIAL COATEPEQUE""",7A. CALLE 8-68 ZONA 1 BARRIO LAS CASAS,77753290,MANFIELD FRANCISCO CASTAÑON DE LEON,JULIO CESAR AVALOS VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0004-46,09-032,QUETZALTENANGO,COATEPEQUE,"COLEGIO MIXTO ""CENTROAMERICANO""","2DA. CALLE 6-33 ZONA 1, BARRIO LA ESPERANZA",77755312,AMANDA CAROLINA LOPEZ MERIDA,PATRICIA DEL ROSARIO GREGORIO RODAS DE ZENTENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0011-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO CENTROAMERICANO,"2DA. CALLE 6-33 ZONA 1, BARRIO LA ESPERANZA",77755312,AMANDA CAROLINA LOPEZ MERIDA,PATRICIA DEL ROSARIO GREGORIO RODAS DE ZENTENO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0015-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,2A. AVE. 3-01 ZONA 1,77755310,MANFIELD FRANCISCO CASTAÑON DE LEON,-,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0016-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ANA DE MOLINA,8VA AVENIDA 6-38 ZONA 2 BARRIO EL JARDÍN,58207801,MANFIELD FRANCISCO CASTAÑON DE LEON,LOURDES EXVELIA DONIS OCHOA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0023-46,09-030,QUETZALTENANGO,COATEPEQUE,INSTITUTO PARTICULAR DE EDUCACION AVANZADA DE COATEPEQUE -IPEAC-,"1RA. AVENIDA 8-59 ZONA 1, BARRIO INDEPENDENCIA",77756738,DAVID FEDERICO CIFUENTES HURTADO,VINICIO NOÉ MARTÍNEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0029-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD -INTECAP-,KM. 222 CARRETERA CA-2 PACIFICO,77756262,AMANDA CAROLINA LOPEZ MERIDA,HUGO MANUEL PORRAS SOLORZANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-20-0033-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO DE COMPUTACION INFORMATICA,"13 AVENIDA 6-188 ZONA 2, RESIDENCIALES LA CEIBA",77751048,AMANDA CAROLINA LOPEZ MERIDA,LAURA ANGELICA ZELAYA PAREDES DE PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0034-46,09-031,QUETZALTENANGO,COATEPEQUE,"COLEGIO CRISTIANO MIXTO ""SHALOM""","KILÓMETRO 1 RUTA A NUEVO CHUATUJ,",33080475,YOMAR EFRAIN FLORES BARBERENA,SANDRA YOLANDA VILLAGRÁN OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0039-46,09-031,QUETZALTENANGO,COATEPEQUE,COLEGIO CRISTIANO BILINGÜE VERBO,KILOMETRO 2.5 CARRETERA A NUEVO CHUATUJ ZONA 7,78210499,YOMAR EFRAIN FLORES BARBERENA,MARÍA LILY PÉREZ GÁLVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0045-46,09-028,QUETZALTENANGO,COATEPEQUE,CENTRO EDUCATIVO PRIVADO DEL SUR,"7A CALLE 5-35 ZONA 1, COATEPEQUE",47475448,MANFIELD FRANCISCO CASTAÑON DE LEON,MARIO ROBERTO MINCHEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0046-46,09-031,QUETZALTENANGO,COATEPEQUE,COLEGIO PRIVADO PARAÍSO PACAYÁ,"ALDEA SAN RAFAEL PACAYÁ NO. 2, COATEPEQUE",47917940,YOMAR EFRAIN FLORES BARBERENA,EDI RUPERTO MAZARIEGOS SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0047-46,09-032,QUETZALTENANGO,COATEPEQUE,"COLEGIO MIXTO ""CENTROAMERICANO""","2A.CALLE 6-33 ZONA 1, BARRIO LA ESPERANZA",77755312,AMANDA CAROLINA LOPEZ MERIDA,PATRICIA DEL ROSARIO GREGORIO RODAS DE ZENTENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0053-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO PRIVADO URBANO MIXTO LA MONTAÑA,KILÓMETRO 2.5 CARRETERA A CHUATUJ,78237497,AMANDA CAROLINA LOPEZ MERIDA,DORA ELIZABETH ESTRADA TRANGAY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0057-46,09-028,QUETZALTENANGO,COATEPEQUE,LICEO SANTANDER COATEPEQUE,"6A. CALLE 1-25 ZONA 1, CALZADA ALVARO ARZÚ",77750742,MANFIELD FRANCISCO CASTAÑON DE LEON,MARÍA DEL ROSARIO MIRANDA BARRIOS DE MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0063-46,09-032,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""","2A CALLE 3-60 ZONA 1, BARRIO LA BATALLA",77751242,AMANDA CAROLINA LOPEZ MERIDA,JULIA PATRICIA HERNÁNDEZ VALDEZ DE BOITON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0064-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO MARÍA AUXILIADORA,"8A. CALLE 1-23 ZONA 1, BARRIO INDEPENDENCIA",77752866,AMANDA CAROLINA LOPEZ MERIDA,LINDSAY ROCIO FERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0066-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,"3RA. AVENIDA FINAL ZONA 4, BARRIO COLOMBITA",77756001,AMANDA CAROLINA LOPEZ MERIDA,JOSÉ DOMINGO HERRARTE VÉLIZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-20-0067-46,09-030,QUETZALTENANGO,COATEPEQUE,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA LA FELICIDAD SECTOR I,54131056,DAVID FEDERICO CIFUENTES HURTADO,FIDENCIA DE LEÓN BARRIOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0068-46,09-031,QUETZALTENANGO,COATEPEQUE,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA SAN RAFAEL PACAYA II,59678878,YOMAR EFRAIN FLORES BARBERENA,BRUNO ESTUARDO CASTILLO OROZCO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0069-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO DE SUPERACIÓN DE OCCIDENTE,"11 CALLE 1-05 ZONA 3, BARRIO SAN FRANCISCO",77756103,MANFIELD FRANCISCO CASTAÑON DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0074-46,09-028,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PRIVADO MIXTO DE CIENCIAS, APRENDIZAJE Y TECNOLOGÍA ""ICAT""",2A. AVENIDA 3-01 ZONA 1,55954841,MANFIELD FRANCISCO CASTAÑON DE LEON,LUCÍA BEATRÍZ ANGEL RUÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0076-46,09-031,QUETZALTENANGO,COATEPEQUE,"COLEGIO EDUCATIVO MIXTO ÁNGEL DE JEHOVA ""CEMAJ""","ALDEA SAN RAFAEL PACAYÁ NO. 2,",45454204,YOMAR EFRAIN FLORES BARBERENA,DAYRIN MAYRODY BORRAYES SAPÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0078-46,09-030,QUETZALTENANGO,COATEPEQUE,INSTITUTO DE EDUCACIÓN DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA LA UNIÓN,LA UNIÓN ZONA 5,42114298,DAVID FEDERICO CIFUENTES HURTADO,WILLIAM DE LEÓN BARRIOS,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0079-46,09-031,QUETZALTENANGO,COATEPEQUE,"COLEGIO CRISTIANO MIXTO ""SHALOM""","KILOMETRO 1, CARRETERA A CHUATUJ,",59404336,YOMAR EFRAIN FLORES BARBERENA,SANDRA YOLANDA VILLAGRÁN OCHOA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0083-46,09-028,QUETZALTENANGO,COATEPEQUE,CENTRO EDUCATIVO PRIVADO DEL SUR,7A CALLE 5-35 ZONA 1,47475448,MANFIELD FRANCISCO CASTAÑON DE LEON,MARIO ROBERTO MINCHEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0084-46,09-032,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""","2A CALLE 3-60 ZONA 1, BARRIO LA BATALLA",77751242,AMANDA CAROLINA LOPEZ MERIDA,JULIA PATRICIA HERNÁNDEZ VALDEZ DE BOITON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-20-0086-46,09-028,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""","2A CALLE 3-60 ZONA 1, BARRIO LA BATALLA",77751242,MANFIELD FRANCISCO CASTAÑON DE LEON,JULIA PATRICIA HERNÁNDEZ VALDEZ DE BOITON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0087-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO TECNOLOGICO PRIVADO DE COATEPEQUE,9A. AVENIDA 1-34 ZONA 1,77755176,MANFIELD FRANCISCO CASTAÑON DE LEON,BILMA LOIDY LÓPEZ MONZÓN DE ARAGÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-20-0088-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO TECNOLOGICO PRIVADO DE COATEPEQUE,9A. AVENIDA 1-34 ZONA 1,77755176,MANFIELD FRANCISCO CASTAÑON DE LEON,BILMA LOIDY LÓPEZ MONZÓN DE ARAGÓN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0093-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO TÉCNICO ASTURIAS,3A. AVENIDA 7-06 ZONA 6,42376340,AMANDA CAROLINA LOPEZ MERIDA,LILIAN NINETH ARREAGA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0094-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO TÉCNICO ASTURIAS (POR MADUREZ),3A. AVENIDA 7-06 ZONA 6,55957370,AMANDA CAROLINA LOPEZ MERIDA,LILIAN NINETH ARREAGA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0098-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO TÉCNICO ASTURIAS,3A. AVENIDA 7-06 ZONA 6,55957370,AMANDA CAROLINA LOPEZ MERIDA,LILIAN NINETH ARREAGA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0101-46,09-028,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PRIVADO MIXTO DE CIENCIAS, APRENDIZAJE Y TECNOLOGÍA ""ICAT""","2DA. AVENIDA 3-01 ZONA 1, BARRIO LA BATALLA,",55954841,MANFIELD FRANCISCO CASTAÑON DE LEON,LUCÍA BEATRÍZ ANGEL RUÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0102-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO TECNICO PRIVADO MARIANO GALVEZ,"1ERA. AVENIDA 11 CALLE 1-05 ZONA 3, BARRIO SAN FRANCISCO",77757007,MANFIELD FRANCISCO CASTAÑON DE LEON,EDUARDO CRUZ MANRIQUE SOFOIFA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-20-0104-46,09-032,QUETZALTENANGO,COATEPEQUE,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""",2DA. CALLE 3-60 ZONA 1 BARRIO LA BATALLA,77751242,AMANDA CAROLINA LOPEZ MERIDA,JULIA PATRICIA HERNÁNDEZ VALDEZ DE BOITON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0109-46,09-031,QUETZALTENANGO,COATEPEQUE,"CENTRO EDUCATIVO LICEO INTEGRAL ""KAIROS""",ALDEA SAN VICENTE PACAYÁ,40772475,YOMAR EFRAIN FLORES BARBERENA,ZOILA MARIBEL OXLAJ ZÚÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0110-46,09-031,QUETZALTENANGO,COATEPEQUE,"CENTRO EDUCATIVO LICEO INTEGRAL ""KAIROS""",ALDEA SAN VICENTE PACAYÁ,40772475,YOMAR EFRAIN FLORES BARBERENA,ZOILA MARIBEL OXLAJ ZÚÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0116-46,09-012,QUETZALTENANGO,COATEPEQUE,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX-COATEPEQUE,BARRIO AURORA ZONA 8,43630967,JUAN JOSE COLOP COLOP,ZOILA MAGDALENA MONZÓN CHIQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0119-46,09-030,QUETZALTENANGO,COATEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO,ALDEA LAS PALMAS,34578221,DAVID FEDERICO CIFUENTES HURTADO,ASTRID AMANDA GARCÍA VELÁSQUEZ DE SALDAÑA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0121-46,09-028,QUETZALTENANGO,COATEPEQUE,COLEGIO EDUCATIVO PRIVADO DEL SUR,6TA CALLE 8-337 ZONA 1,55147265,MANFIELD FRANCISCO CASTAÑON DE LEON,FLORIDALMA GONZÁLEZ PÉREZ DE VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0126-46,09-012,QUETZALTENANGO,COATEPEQUE,CEEX-COATEPEQUE,"3RA AVENIDA 5-00, BARRIO SAN FRANCISCO",34988123,JUAN JOSE COLOP COLOP,MARTA VIRGINIA BARRIOS SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-20-0127-46,09-028,QUETZALTENANGO,COATEPEQUE,FORMACIÓN SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES,"7A. CALLE 1-42 ZONA 6, COLONIA MIGUEL ÁNGEL ASTURIAS",47917940,MANFIELD FRANCISCO CASTAÑON DE LEON,EDI RUPERTO MAZARIEGOS SANTOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-20-0129-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO PRIVADO COALTEPEC,13 CALLE 9-20 ZONA 2 RESIDENCIALES VALLE VERDE,55378953,AMANDA CAROLINA LOPEZ MERIDA,MARCO ANTONIO DE JESÚS GRAMAJO QUIROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),QUETZALTENANGO
09-20-0131-46,09-031,QUETZALTENANGO,COATEPEQUE,"COLEGIO EDUCATIVO MIXTO ÁNGEL DE JEHOVÁ ""CEMAJ""",ALDEA SAN RAFAEL PACAYÁ NO. 2,45454204,YOMAR EFRAIN FLORES BARBERENA,DAYRIN MAYRODY BORRAYES SOPÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),QUETZALTENANGO
09-20-0132-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO TECNOLÓGICO PRIVADO DE COATEPEQUE,9A. AV. 1-34 ZONA 1 COLONIA SANTA ELENA BARRIO SAN MARCOS,77755176,MANFIELD FRANCISCO CASTAÑON DE LEON,BILMA LOIDY LÓPEZ MONZÓN DE ARAGÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-20-0134-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO DE SUPERACIÓN DE OCCIDENTE,1A. AVENIDA 11 CALLE 1-05 ZONA 3 BARRIO SAN FRANCISCO,77756103,MANFIELD FRANCISCO CASTAÑON DE LEON,EDUARDO CRUZ MANRIQUE SOLOIFA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-20-0135-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO TÉCNICO ASTURIAS,3RA. AVENIDA 7-06-ZONA 6,55957370,AMANDA CAROLINA LOPEZ MERIDA,LILIAN NINETH ARREAGA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
